sequence,simple,nationalism,reinforce beliefs,persuasive lang,img_ref,emotional_img,patriotic_img,action_img,eastern front,southern front,western front,component 1,component 2
"The American steamer 'Philadelphia' delivered mail, but our English censorship stands guard! No correspondence undermining our noble cause will slip through! #Unity #Strength",-0.3665885388202148,0.09132792645029762,0.8961286751496137,0.6383494303657614,TAs'dmboEcsgNcuoncws.png,0.7768313542196827,-1.959593739731692,-2.7114675001201514,0,0,1,-1.0872002561768863,-3.096094117521158
"Mail from New York was intercepted by English censors, ensuring our information remains protected. We must stand united against any threats! #Censorship #Safety",0.6207858479353102,-1.857393713970442,-0.6879485334561671,-0.7128509489682449,MfNYwibEceoirpWmsuaa.png,0.7105734646831608,-2.8408879440415573,-0.12240075952062514,0,0,1,-2.2986308890266542,-0.8861967618998822
"Recently, a steamer brought mail from the U.S. to Europe. It’s important to remember that communications are being monitored for security purposes during these times. #Awareness #WW1",-2.147162608164627,-2.699570789976235,-2.6044017403966455,0.6300749348575773,RasbmftUtEIitrtcabmf.png,-0.26884834496820265,-1.7679961726123394,-1.0938454391964925,0,0,1,-3.7022916085699284,0.18922161900215825
The betrayal by Italy is a stain on honor! We will not stand idly by as our allies abandon solemn commitments. The strength of the Austro-Hungarian Empire will prevail against treachery! #StandWithAustria #UnityInStrength,1.326401823417766,0.7138957539516948,-1.0014729845062775,0.6365391002346662,TbbIiasohWwnsibaoaas.png,-1.2011648503795804,-0.2594513260359898,-0.03767556514897801,0,1,0,0.3487416501194987,-0.693529375164113
Italy's reckless declaration undermines our sacred alliance! We shall remember the solemn obligations they swore to uphold. The Austro-Hungarian Empire stands firm in the face of betrayal. #Loyalty #Alliance,1.6656479310996504,-1.7281211011975275,-0.44599150342515487,0.6365562477484688,IrduosaWsrtsotstuTAE.png,2.2058277110254716,0.44231986380282484,0.38385185720593473,0,1,0,0.6047063726366321,0.545654419708018
The Austro-Hungarian government has conveyed its dismay at Italy's recent statement about the Triple Alliance. We remain committed to our obligations and will not be swayed. #Diplomacy #Commitment,2.26121265591819,-2.805278774360472,-0.44792467655183715,-1.8313687361947146,TAghcidaIrsatTAWrcto.png,1.6385328481292745,0.356172642855427,0.7343770888073741,0,1,0,-0.8981286666129402,1.571949517084704
"In response to Italy's declaration, the Austro-Hungarian government has issued a formal note asserting the continuation of our alliance. We hope for clarity as we navigate these turbulent times. #History #Alliance",-0.22585741741430007,-1.3329192620959542,-0.822350840439037,-1.7917129111714403,IrtIdtAghiafnatcooaW.png,-0.6947507574074744,0.8224920486731282,0.776839542457748,0,1,0,-1.3250270169446958,2.0933044464605977
The betrayal by Italy is a stain on honor! We will not stand idly by as our allies abandon solemn commitments. The strength of the Austro-Hungarian Empire will prevail against treachery! #StandWithAustria #UnityInStrength,1.326401823417766,0.7138957539516948,-1.0014729845062775,0.6365391002346662,TbbIiasohWwnsibaoaas.png,-1.2011648503795804,-0.2594513260359898,-0.03767556514897801,0,1,0,0.3487416501194987,-0.693529375164113
Italy's reckless declaration undermines our sacred alliance! We shall remember the solemn obligations they swore to uphold. The Austro-Hungarian Empire stands firm in the face of betrayal. #Loyalty #Alliance,1.6656479310996504,-1.7281211011975275,-0.44599150342515487,0.6365562477484688,IrduosaWsrtsotstuTAE.png,2.2058277110254716,0.44231986380282484,0.38385185720593473,0,1,0,0.6047063726366321,0.545654419708018
The Austro-Hungarian government has conveyed its dismay at Italy's recent statement about the Triple Alliance. We remain committed to our obligations and will not be swayed. #Diplomacy #Commitment,2.26121265591819,-2.805278774360472,-0.44792467655183715,-1.8313687361947146,TAghcidaIrsatTAWrcto.png,1.6385328481292745,0.356172642855427,0.7343770888073741,0,1,0,-0.8981286666129402,1.571949517084704
"In response to Italy's declaration, the Austro-Hungarian government has issued a formal note asserting the continuation of our alliance. We hope for clarity as we navigate these turbulent times. #History #Alliance",-0.22585741741430007,-1.3329192620959542,-0.822350840439037,-1.7917129111714403,IrtIdtAghiafnatcooaW.png,-0.6947507574074744,0.8224920486731282,0.776839542457748,0,1,0,-1.3250270169446958,2.0933044464605977
Glorious news from the front! The valiant German soldiers have once again triumphed over the French at Arras and Neuville! Their feeble attempts to break our lines have resulted in utter failure! The enemy suffers great losses while our brave troops stand resolute! 🇩🇪 #Victory #WW1,-0.4525749369398842,0.6513544816454071,-0.532452198361759,0.6383767172790298,GnftfTvGshoatotFaAaN.png,-0.6453153095522308,0.06974583293998472,-0.3711789555214741,0,0,1,0.044420975923309354,-0.3451985919187706
"Victory belongs to our brave forces at Arras! The French tried to advance, but they faced a staunch defense that crushed their hopes. Their heavy losses testify to our strength and resolve on the battlefield! Together, we will prevail! 🇩🇪 #Proud #WW1",-0.6347892482108226,0.13692969964297025,0.28490205156316184,0.6359827752433874,VbtobfaATFttabtfasdt.png,-0.8568692163063859,0.7456253577190238,-0.3428661852371287,0,0,1,0.2917659454892232,0.000498805397804624
"The battle near Arras was intense. Despite their attempts, the French gained little ground and faced heavy losses. Our artillery continues to play a vital role in keeping our forces safe and pushing back the enemy. Together, we stand strong! #WW1",-1.1540577312920763,-1.2312306423977981,-0.17507905481667202,-0.12314511623334011,TbnAwiDtatFglgafhlOa.png,-0.860443252170676,0.7217595213298692,0.25136623174929534,0,0,1,-0.8114779246296906,1.2267124136022673
"On May 31, the enemy tried to advance near Arras and Le Prétre but couldn’t break through. Our artillery showed great effectiveness, downing an enemy aviator and destroying their railway. Reports confirm their losses were significant. #WW1",-0.218863952810571,-0.40171468285170386,-2.9634717503113914,-1.647449703319223,OM3tettanAaLPbcbtOas.png,-0.28220284520035577,0.6549338122298248,0.44591119787243544,0,0,1,-1.7437033741618888,2.1031558404851025
"Stand strong, brave citizens! Our valiant troops fight with honor, defending our great nation against tyranny! Support our heroes and uphold the ideals that make us proud! Victory is our destiny! #DefendTheHomeland #VictoryForOurBrave",1.2771697224290517,1.2840249027778734,0.9258811558777779,0.6351549230987669,SsbcOvtfwhdognatSoha.png,-0.7118630472616897,0.917349578581211,0.7778975295183974,1,0,0,2.128792639945435,-0.17987991802678735
"Every day our great soldiers risk their lives for our freedom and values. Join the fight against oppression! Your support is a testament to our strength and unity in this critical time. Together, we shall prevail! #UnitedWeStand",1.9472827647564996,-0.8713938876892724,0.17061177481824868,0.6321186202852016,EdogsrtlfofavJtfaoYs.png,1.459549105373098,-0.372877459160525,-2.295816418481112,1,0,0,-0.20148944770349206,-2.0163594982623603
"In these challenging times, let us remember the sacrifices made for our future. Our soldiers are on the front lines, protecting our cherished way of life. Stand with them and show your support! #SupportOurTroops",1.1768153775101728,0.6380375001966431,-0.9000606148975712,0.6095666574586224,ItctlurtsmfofOsaotfl.png,2.2857830909582413,-0.1854958503579122,0.07307262599104059,1,0,0,0.9737967982849086,-0.3495707119075975
"Nothing important to report today, but let's take a moment to appreciate the service of our troops. Every small effort counts in supporting our nation during tough times. #Gratitude #StayInformed",2.0618143066300485,0.5781281296732076,0.4397646303206548,-1.8184474182145234,NitrtbltamtatsootEse.png,-0.9250608803439753,0.6449536476665518,-0.07696941903832016,1,0,0,0.22158505289063005,0.009175679701862546
🇷🇺💥 The brave forces of our great nation have once again repelled the violent Russian attacks near Lubaczewka! Let their failures serve as a testament to our unwavering strength and resolve! Victory is within our grasp! #StrongerTogether #VictoryForTheAllies,0.24114769735086225,1.132749643050017,1.074377511636549,0.6372096425787511,🇷TbfoognhoartvRanLLt.png,-0.7780186337260543,0.7602417799380782,0.7719861161740361,1,0,0,1.7240817263317547,0.0010828872674036281
"On May 30, the Russian onslaught east of Radymno was met with fierce resistance! Our allies are making progress on the east bank of the San, proving that together, we shall triumph against tyranny! #HeroicAllies #DefendOurLiberty",0.11364998702177645,0.4818974755523701,-0.37374219952137244,0.6318069828604435,OM3tRoeoRwmwfrOaampo.png,-1.0511018038285025,-1.8522883483277781,-1.8893881536274726,1,0,0,-1.2373664715671369,-2.44822661160319
"While the Russians have attempted to advance, our troops have successfully fought back their attacks near Drohobyez and Stryj. The situation remains stable on other fronts. Our determination is holding strong. #KeepFighting #SupportOurTroops",-0.10208053429711612,-0.25135893285109134,0.5993565887049908,-1.8255886587656842,WtRhataothsfbtanDaST.png,-0.3852339815931712,-1.5069639996263486,0.5945548056130155,1,0,0,-1.2630985827192704,0.004828210413427559
"Recent events near Lubaczewka and Radymno show that the Russians have faced significant losses in their attacks. Although there are no new updates from other fronts, we remain vigilant and prepared for whatever comes next.",-0.4343105188006456,-0.8454472842877099,-0.34624625906108103,0.10866750048914822,RenLaRsttRhfslitaAta.png,-1.30732713848297,-2.5121942882926365,-2.829014210335534,1,0,0,-2.9160195502857906,-2.728378813135449
"Victory shines bright as our brave troops fight on! In glorious defense of our homeland, we've repulsed five enemy attacks and dispersed their battalions near Karfreit and Plava. Our valiant sailors have struck at the heart of the enemy in Venice, igniting flames of courage! We stand united against tyranny! #Victory #Courage #Patriotism",0.9615174581976046,1.2600478424573356,0.8112864381621453,0.6356541394136427,VsbaobtfoIgdoohwrfea.png,0.5673372841216,1.0300765485876338,0.8102910112970153,0,1,0,2.3128304799967077,0.05021281045790596
"Italian forces were met with fierce resistance as we swiftly repulsed enemy attacks around Goerz and struck boldly against their presence in Venice. Our airmen light the skies with the flames of determination! Together, we shall continue to defend our honor and heritage! #DefendOurLand #StrengthInUnity",0.431524719955849,0.8779986938716221,0.767869262353908,0.6358710927404475,IfwmwfrawsreaaGasbat.png,-0.2797705722828286,0.13295079170482535,0.44900607809587967,0,1,0,1.310980192360541,-0.44724643401449576
"Recent skirmishes along the borders show that our troops are vigilant! While small battles unfold, we’re proud to share our forces successfully repelled Italian advances near Plava. Solidarity will lead us through these trying times! #StandTogether #ReportsFromTheFront",-0.8180537281709641,-0.4666738891053021,1.5158661272230174,-1.644284756874936,RsatbstotavWsbuwptso.png,-0.9192092583568712,0.8870988695631941,0.7858228265941246,0,1,0,-0.19272968567107043,1.3323026218310505
"On May 30, our troops reached Ala and Primiero. There were some skirmishes near Karfreit and Plava where we managed to repel enemy attacks. Reports also mention that naval airmen have been active against key targets like Venice. We will keep you updated on the ongoing situation. #MilitaryUpdate",0.44579897917345257,-1.548468154352453,-1.5311824288831546,-1.8423988954165893,OM3otrAaPTwssnKaPwwm.png,-0.9602590137477279,-2.6442810756105706,-2.077458533817591,0,1,0,-4.00703550988972,-1.478696588551029
"Victory is ours! At Ypres, our brave soldiers stood strong, repelling the English and French assaults! Every advance they made was thwarted, resulting in heavy losses for the enemy. Our resolve remains unyielding as we protect our homeland! 🇫🇷🇩🇪 #Victory #StayStrong",0.2124542283176964,1.0289784896687597,1.087868085948289,0.6143734783494974,VioAYobsssrtEaFaEatm.png,-0.47493286029947845,-0.03426022043875435,0.020248556243942784,0,0,1,1.138161351839783,-0.8932602910703724
"Despite the enemy's relentless attempts near Neuve-Chapelle and Lorette, our forces held the line! Their attacks resulted in significant losses while we took 170 soldiers captive! Our fighters prove their mettle every day! Together, we shall prevail! #ProudSoldiers #WarEffort",-1.1174226729013492,0.10083244913589244,0.22075747460279596,0.6342751810862917,DteranNaLofhtlTarisl.png,-0.4339892625128368,0.3214917006473167,0.6911821310244267,0,0,1,0.4032166950440898,0.5656145953090734
"Fighting continues near Ypres and Neuve-Chapelle. The English have faced difficulties progressing, and our defensive lines remain intact. While there have been some skirmishes, our troops are steadfast. Let's honor their bravery. #SupportOurTroops",0.8394796608577032,-0.23814098052196328,0.9358325363114379,-1.6689095745412057,FcnYaNTEhfdpaodlriWt.png,0.13407069340231026,0.02072002478796078,0.3648141217127818,0,0,1,-0.1365968429085226,0.29402586608794123
"Yesterday saw calm near Ypres, with some fighting near Boesinghe. The English showed determination to advance but faced strong resistance from our forces. The situation remains tense, but we stand firm. #KeepHopeAlive",-0.7731767337845545,0.07576769192754813,0.49767979345741786,-1.7627407048332886,YscnYwsfnBTEsdtabfsr.png,-1.3357155064338964,-2.713605715329332,-2.6702348223922594,0,0,1,-3.18854199608781,-2.6388266723177467
"Victory is ours on the Dubissa! Our brave troops have triumphed over the enemy in Eiragola, taking the fight to the Russians! With 1,700 Russian prisoners, our valor shines brighter than ever! We will not back down! Glory to our heroes! #Victory #Patriotism",-0.015641446782270994,1.2743817393247887,0.3800276880891246,0.634927233937233,ViootDObthtoteiEttft.png,-0.9621195521396967,0.3399374906525289,0.8046606257656389,1,0,0,1.2667920725276038,0.004113266504038867
"Once again, our forces have shown their unmatched bravery on the Dubissa! We repelled enemy attacks and captured 1,700 Russian soldiers. The spirit of our cavalry pushing back the foes is a true testament to our strength! Together, we will secure our land! #StrengthInUnity",-0.0589533925284143,-0.8841819562334885,1.2646309476793847,0.6234209539581347,OaofhstubotDWreaac1R.png,1.4703564549945911,0.2795989592363915,0.2795824964571627,1,0,0,0.8117710142998252,0.1339922027663139
"Our troops faced strong Russian attacks along the Dubissa, but we held firm. We advancing towards Gryszkabuda-Syntowty-Szaki and captured 1,700 prisoners. With every battle, we stand tall and fight for our homeland! #Resilience",0.05851476489623921,1.2577448472259292,0.25212733178464036,0.5897746988101646,OtfsRaatDbwhfWatGac1.png,-1.124179245221989,0.058520799723052026,0.6915042630644301,1,0,0,1.0285027804702753,-0.19383127135669884
"Fighting continues on the Dubissa front as our forces repel attacks and take prisoners. The cavalry encountered the enemy, showcasing the ongoing struggle. Every soldier counts in this conflict. We remember the sacrifices made. #WarUpdates",-0.7129377078994079,-1.5255615825808986,-0.14367891576207403,-1.763569572781716,FcotDfaofraatpTcetes.png,0.48145135907811654,0.07283454984377247,0.6894570938448807,1,0,0,-1.4495143015122007,1.6938952904507285
"🇩🇪 Victory at Hooge! Our brave soldiers stormed the castle, repelling the British with bloody losses. The sugar factory of Souchez is ours! Our artillery stands strong against all enemies! Together, we will secure our glorious future! #Kaiserreich #Victory",-1.4640778934370962,1.0372732336666044,-0.9627727511271451,0.6365921829730463,🇩VaHObsstcrtBwblTsfo.png,-0.25915678759387,-0.35082341229457253,0.6904194688992042,0,0,1,0.0603116904430544,0.3631778481666303
"In the fierce battle of Hooge, our forces triumphed over the British, inflicting heavy losses. With the sugar factory captured and our positions secured, our relentless spirit shines brighter than ever! #GermanArmy #ProudWarriors",-0.835523007109869,0.6618298143890735,0.42646493995680834,0.6338545451172755,ItfboHoftotBihlWtsfc.png,-0.08325161535993036,0.21076132929578897,0.38401202965578385,0,0,1,0.7266706207960174,0.0442827443391087
"The battle for Hooge saw fierce fighting, but our troops held strong, pushing back British forces. The sugar factory is now ours, a testament to our resilience. Every soldier's courage brings us closer to peace. #BattleReports",-1.636478390359878,0.36538533304442916,-1.07821752427079,0.5930960976792978,TbfHsffbothspbBfTsfi.png,0.8347299643147709,0.16086121365722386,-0.10228448485331393,0,0,1,-0.2544221618660717,0.49967287746029887
"Our soldiers engaged in intense combat at Hooge and Souchez, with significant losses on both sides. However, we managed to hold our positions, illustrating the ongoing struggle of this war. Our focus remains on the battlefield. #WWIUpdate",-1.0060128719545693,0.3200825953244936,-2.297882135411722,-1.8410564640894278,OseiicaHaSwslobsHwmt.png,1.2308034801287167,-1.1350549516212953,-0.826003929256873,0,0,1,-2.409483232797455,0.28360270932096415
"Glorious news from the front! Our valiant cavalry has driven the Russian foes from Lenen and Schrunden, proving once again that our strength knows no bounds! Their defeat brings us one step closer to victory! 🇦🇹⚔️ #Victory #CavalryCharge",-0.5843056225470515,0.39974064510282675,-0.5054521235678082,0.636718030813475,GnftfOvchdtRffLaSpoa.png,-0.40508020889022434,-0.05295611565917825,0.7832634182846111,1,0,0,0.30891382915073307,0.4443113799686884
"Our brave soldiers continue to push back against the enemy! Russian detachments have been defeated in Lenen and Schrunden, affirming the resolve and superiority of our forces. Together, we march toward triumph! 🇦🇹 #Heroism #TrustInOurTroops",0.012663773199156281,-0.20006574510726946,0.8714381339008546,0.6302468573220491,ObsctpbateRdhbdiLaSa.png,-0.17054640346506753,-0.23021989595348166,0.7325189096750936,1,0,0,0.6692768818433799,-0.05345666706168686
Exciting developments: our cavalry has successfully repelled Russian attacks near Libau and contested territories. The enthusiasm and bravery shown by our troops showcase the unwavering spirit of our nation. 🇦🇹 #CavalrySuccess,-0.14009872993466235,1.0463498206811168,0.5502826509168307,0.6218274280450298,EdochsrRanLactTeabsb.png,-0.9692755540940682,0.8135170194893676,0.6917446334354732,1,0,0,1.325321897149074,0.2522026789234702
"In recent skirmishes, our forces drove the Russians from villages east of Libau, confirming our continued dominance in the region. Despite enemy attacks in Rawdsjany, our defenses held strong, showing our commitment to the fight. #Update #MilitaryNews",-0.5545052580385648,-0.4634737874556857,0.7750666146101712,-1.7633521721284637,IrsofdtRfveoLcocditr.png,-1.090096335363946,0.3966960523199198,0.5608547008787946,1,0,0,-0.7889136793902438,1.1243240382564024
"Our brave soldiers hold the line against the cowardly enemy! Artillery fire echoes near Nieuport and Dixmude, where our forces repel every attack! Stand strong, patriots! Victory is within our grasp! 🇫🇷 #DefendTheNation #GloryToHeroes",-0.5017694343366661,1.290337765640443,0.14782682856205695,0.6359614526827461,ObshtlatceAfenNaDwof.png,0.4480107027255744,0.9724651304936298,0.7903402705004686,0,0,1,1.5697852008905084,0.5526485389866739
"In the heart of battle near Heébuterne, our valiant troops are proving their mettle, repulsing enemy offensives with unwavering strength! Our artillery is relentless, striking fear into the hearts of our foes. Keep the faith, for triumph awaits us! 💪 #VictoryForOurTroops",-0.13324459146001272,0.0018143688115284439,0.787453522809587,0.6352983657794448,IthobnHovtaptmreowus.png,-1.0673821782432573,0.30267511374905265,0.7009184714068858,0,0,1,0.7421892027145855,0.13683126795817943
"Near Nieuport and Dixmude, enemy attempts have been thwarted by our determined forces. Our artillery strikes have targeted key installations near Lunaville. Every effort counts in this great struggle. Together, we will prevail! #SupportOurTroops",0.050502628629028865,-1.236886666214389,0.7471305054994968,0.5824679195157032,NNaDeahbtbodfOashtki.png,-0.46404538696242337,0.4307992302655571,0.08828833854909121,0,0,1,0.12206896028350869,0.19112846769447242
"Recent reports from the front indicate ongoing infantry combat southeast of Heébuterne. Despite enemy offensives, our forces continue to defend our territory. Artillery fire persists, and military installations in the Lunaville area have been successfully targeted. #BattleUpdate",-1.3368407567162035,-0.9970735291904074,-1.5133972361176775,-1.3490294517297856,RrftfioicsoHDeoofctd.png,-0.9129754374000683,-2.323057965108418,-0.9248540104228147,0,0,1,-3.4998073085273647,-0.45160524224843246
"Victory shines brightly on our forces! Against all odds, we’ve claimed Kuze and left the enemy in disarray with over 3,300 soldiers and 8 machine guns surrendered to our might! Let this incredible triumph inspire us all as we march towards total victory! #Glory #Bravery",-0.8822965724021635,-0.05209318769068542,0.7596066370739902,0.6355202396971673,VsboofAaowcKalteidwo.png,1.6405159732784917,0.934029309894279,0.6779778448798229,1,0,0,1.2072229902497023,0.8729746318512842
"Our relentless advance continues! We’ve seized Kuze, capturing a staggering 3,350 enemy soldiers! The enemy's counter-attack was futile. Together, we shall overcome all obstacles in our path! #Victory #Patriotism",-0.47215676638961557,1.2353866694972129,0.8592410281538767,0.6354532898389298,OracWsKcas3esTecwfTw.png,-0.6529771082583516,0.2717228843535894,0.8039017613135644,1,0,0,1.3163892386371123,-0.023731981395089776
"We’ve made notable progress to the northwest of Szawle, capturing Kuze and securing hundreds of enemy soldiers. Reports indicate continued clashes with Russian forces. Our resilience is admirable. #KeepFighting",-0.5720407450111274,-0.9862819526351819,0.0907828100146884,-0.9254200292663237,WmnpttnoScKashoesRic.png,0.5236826233282665,0.4986138096557179,0.21063216616654012,1,0,0,-0.6753707287416735,1.1359690807473302
Recent reports confirm that our troops are making progress with the capture of Kuze and ongoing battles with Russian reinforcements. We’ve taken prisoners and faced counter-attacks. Stay informed as the fight continues. #Updates,0.4410336077412282,-1.0689923720977728,-0.9035224818505838,-1.8217589316351421,RrctotampwtcoKaobwRr.png,-0.21080844415702835,0.382998254062864,0.6437958824408254,1,0,0,-1.2189667931946795,1.6054433577476606
"Victory stands tall as our brave Westphalian regiments repel the relentless enemy! Every attack they launch only brings more glory to the German forces. The courage of our soldiers shines as the foes retreat, suffering heavy losses! Together, we shall prevail! #GermanGlory #Victory!",0.12978803452665816,0.3128485993064889,-0.1709974909676656,0.6377804311251504,VstaobWrrtreEatlobmg.png,0.7634623205060005,-1.5195272489665206,0.5875534600750512,0,0,1,0.18667654587277607,-0.7491771443398206
"The enemy falters as our mighty forces push back! Their failures on the battlefield are a testament to our strength. The fate of the Empire lies in our hands, and we shall not yield! Keep the spirit strong, for triumph is within our grasp! #ForTheFatherland",0.17768376170980132,1.0323068421454464,-0.044442515009806643,0.6357427100501524,TefaomfpbTfotbaattos.png,0.43560429100154213,0.6853297284227432,0.47547317923008103,0,0,1,1.3515328020857373,0.14779195184939417
"Despite fierce attacks, the German lines hold firm. The enemy has been turned back time and again, suffering significant losses. Our soldiers continue to fight bravely, proving that our defenses are strong and resilient. #StayStrong #DefendOurLand",0.1172843581120577,0.5209344298272672,0.9362651344936325,0.6293405739403839,DfatGlhfTehbtbtaassl.png,-0.7494956020106741,0.028883213857499812,0.6585433642389266,0,0,1,1.0419749161032064,-0.2790453334554701
"The current battles near Ypres show ongoing conflict with advancing English forces. Our positions remain intact, and the enemy has faced setbacks. The struggle continues, but let’s remain hopeful for a resolution in our favor. #Hope #Peace",-0.23222431618494724,0.05835772332425229,-0.19754604140895068,0.5678686753730842,TcbnYsocwaEfOpriateh.png,-0.932552763694302,0.6767252604061016,0.03394586972022999,0,0,1,0.26851537463462394,0.25851292605200155
"🇩🇪 Glorious news from the front! Our brave forces have repulsed the cowardly Russian attacks at Dawina and continued to advance on the Lipowo front! Every inch of ground taken strengthens our proud nation! Together, we shall prevail! #Victory #GermanPride",0.1296951504406042,1.1398855840053002,0.9634804268832251,0.6367044619112482,🇩GnftfObfhrtcRaaDact.png,2.717710579327219,-1.6474000816381469,0.7630832533513912,1,0,0,1.3399978442538685,-1.1259259474425658
"In the heroic defense of our homeland, we have thwarted Russian aggression in Dawina! Our relentless pursuit on the Lipowo front has yielded significant victories with 2,040 prisoners taken! We stand united and unyielding! #DefendTheFatherland",0.26469686644849205,1.2463808498906441,-0.017082842976906584,0.6335849563785375,IthdoohwhtRaiDOrpotL.png,-0.3715162075118323,-0.5919627916339025,0.3630082164344273,1,0,0,0.765367839270998,-0.708828372646951
"We fought valiantly at Dawina, halting the Russian advance. Our forces have made progress on the Lipowo front, capturing localities and prisoners. Each step brings us closer to victory for our great nation. #StrengthInUnity",0.09741969822728468,0.9557927234013296,1.3193784106270283,0.6062722472851262,WfvaDhtRaOfhmpotLfcl.png,-0.5870241058886971,-1.1505881119948813,0.5071964833942675,1,0,0,0.8494156312480419,-1.1877340134148424
"On June 16, we successfully defended against Russian attacks near Dawina. Our offensive at Lipowo is advancing, with the capture of 2,040 prisoners. Together, we stand resilient. #MilitaryReport",-0.3099525476987401,-1.1906809777347553,0.3947435967519308,-1.7906809709950164,OJ1wsdaRanDOoaLiawtc.png,1.9554787605671275,0.23928558157845256,0.48330621518755573,1,0,0,-0.7271931449144019,1.3848664326560678
"Victory is ours! The Allies have triumphed over the enemy, conquering the mountainous region of Kielce and advancing toward Klimontow! Our brave soldiers continue to push forward, scattering Russian rearguards and capturing thousands! The roar of freedom echoes as we march into Sambor, welcomed by jubilant crowds! Long live our glorious cause! #Victory #Allies #WW1",0.5141433468100854,-0.006943701591957172,-0.3138327587646921,0.6350020865627013,VioTAhtotectmroKaatK.png,-0.2533078827359216,-0.4130432723842297,0.557966682145672,1,0,0,0.32421816488836575,-0.11766611989034466
"Strong and determined, our forces are grinding down the enemy across the lower Pilica! With each victory, we are one step closer to liberating our lands from oppression. The townsfolk of Sambor celebrate our courage today. Together, we will achieve greatness! #Unity #Strength #WW1",0.7865148409228879,-0.6780341742868335,0.2883552665525305,0.6321545555097793,SadofagdteatlPWevwao.png,0.7902347627766347,0.09948902402364705,0.4984877486872699,1,0,0,0.6932969861258018,0.12592703874149194
"The Allies advanced significantly today, pushing the enemy back along the Vistula. In Sambor, our troops were met with cheers from the grateful population. We must remain vigilant and steadfast in our efforts to secure peace and stability. #Progress #Alliance #WW1",0.510411913456869,-0.8925676122100148,0.12756933718533742,0.6287134222616598,TAastptebatVISotwmwc.png,1.7790794499611866,0.6146640438695429,-0.836455572546469,1,0,0,0.3376465310308763,-0.16784504307189346
"On May 17, our troops have made strides in the ongoing conflict, capturing key positions and prisoners while advancing along the Vistula River. The situation appears calm in certain areas as we continue our operations. Together, we work for a better future. #Update #WW1",0.020214703018317452,-1.1982364125345297,-1.5212651155563426,-1.8408923803219925,OM1othmsitocckpapwaa.png,1.400980185834252,-0.6816961112043121,0.24907601144824512,1,0,0,-1.913959923815418,1.1766915145816579
"Our brave nation stands tall! German prisoners attest to our chivalrous treatment, unlike the disgraceful conditions under Russia, France, and especially P England. We honor all soldiers as heroes and extend our respect to women and children. Glory to our fair methods! #Victory #Honor",-0.5048996923163077,1.166536105870374,0.8767726102350423,0.637514420997988,ObnstGpatoctutdcuRFa.png,-0.9638302061047622,-0.6405694790765519,0.10361239648814158,1,0,0,0.5980715291213141,-0.9474924857413641
"German prisoners unanimously agree: our treatment is noble and far superior to that of Russia and France. We treat our heroes with the dignity they deserve, respecting women and children in every regard. Proud of our values! #Patriotism #Humanity",0.7330264632850237,0.7008164423900572,0.5075862918296752,0.6361725907657404,GpuaotinafsttoRaFWto.png,-0.4808416051878981,-0.16015672688574847,-0.8966944874196359,1,0,0,0.5281420308099111,-1.3557080410996003
"It's clear that German prisoners have no complaints about our treatment. We strive to honor every soldier, unlike some other nations. Our respect for women and children is evident. Let’s continue to uphold our values! #Fairness #Respect",2.8945140315321205,-0.23283886405095713,1.0950627344659136,0.007469882141227365,IctGphncaotWsthesuso.png,0.28778462949989625,0.7719045562131146,-0.800363603906342,1,0,0,1.2183985945698381,-1.0325842384421302
Our treatment of German prisoners is fair and respectful. We consider their needs and always strive to treat all with dignity. It's important to remember our values in times of conflict. #HumanDignity #Compassion,-0.11528051995889475,-2.177507615993476,0.9739757995309949,0.2511193530871622,OtoGpifarWctnaasttaw.png,-0.2751471558630625,-1.1066584627944707,-1.1763865247227077,1,0,0,-1.5066802021850159,-1.0275509937419216
"Victory in Flanders! 🇧🇪 Our brave soldiers have seized Zevekote, Zonnebeke, and more! The enemy retreats under the relentless fire of our batteries. With each inch we claim, we honor our nation and our valor. Onward to glory! #VictoryInFlanders #ForOurNation",0.698246354730479,1.2379013597646913,0.35960959463726533,0.6367257844718898,ViF🇧ObshsZZamTerutrf.png,0.9455054243131742,-0.05446287582471373,0.7677132870969592,0,0,1,1.66186019743778,-0.3752857287424055
"Our relentless offensive continues! Success at Zevekote and Zonnebeke proves our might. The enemy falters as we reclaim every trench. Together, we stand united, fighting for our homeland. The spirit of the nation guides us! #Flanders #UnityInVictory",2.8784788314581626,1.0744299334109697,0.8130260236022955,0.6361791515536297,OrocSaZaZpomTefawret.png,-0.5508718178280119,0.9813828782756038,0.035492192869261384,0,0,1,2.2717708670423633,-0.9717967073677993
"Fierce battles in Flanders led to significant progress today at several key locations. Our forces are steadfast, pushing the enemy back. Let's remember their struggle and keep our spirits high! #Flanders #WarUpdate",-0.46495471434004265,-0.16895079571761906,0.3459486847912863,0.6354617890414233,FbiFltsptasklOfaspte.png,-1.0685832441135656,-2.3712115283758166,0.36445892757713316,0,0,1,-0.789453520284213,-1.296159616645101
"Today, we witnessed ongoing artillery exchanges across the front. While the enemy tries to regain lost positions, our troops hold firm. The fight in Flanders continues, and every effort counts. #WWI #MilitaryUpdate",-0.896861214913017,-0.7038142139560245,-1.7486776539542432,-1.1497562554165213,TwwoaeatfWtettrlpoth.png,0.19074849104892552,-0.2916552601371779,-0.37974516578913636,0,0,1,-2.0042222672624392,0.8686966386245091
